user_address,currency_tick,available,hold,create_time,modify_time
"112GXoy3Es21vaNXgTz2ieBRt1HY4dHjhCNXC81dBN7GMupd","DOTA","380440.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"112H6nv7JudWmXuidi6HWiqoZfyty9ByFVuFocHywGmcB1Yj","DOTA","180855.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"112H7EHbHxH5W372ELxqcsjMoxemL6zgzjUCehUiC9fR8pZp","DOTA","669355.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"112H93iuCF13JN3u56HjLAn5ukfDntWdMojtXZiwQB62vLqU","DOTA","613256.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"112HckzuCFfz9Vk1RQdghVoeUtZUY1RPYkX58BgcVv1hHhUZ","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2024-01-04 19:23:54"
"112HoNTrgLm4eZv2b4cBJm1rhTxL32FZfbQgJrUU5TpsCN1o","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2024-01-12 19:33:35"
"112JMYnVuXLgpDmwxHfrS4d4zr7xYmuxp2T5mGdjCndoZyXv","DOTA","75940.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"112JrybsYUwj6tU9EiJZDvciCQNKV97h6CZAFUvqovhsH4se","DOTA","39983340.0000000000000000","0.0000000000000000","2024-03-30 16:13:05","2024-03-30 16:40:26"
"112JvkMiFdmjRrYkrvJUiBPgVWAmizBFyHUyoAsDoyQWiTa9","DOTA","285919.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"113BRa388aduEPCFjPUGNy8HfCK3ygDiWKUezoKeLZHoxbs","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2024-01-13 14:40:47"
"113PBQwghQ6qetzJmfJLQqY5RYVCsctuVsLAijTLtS5TR9F","DOTA","6496171.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"1147KpyzpAQQvdtLBV9r1mwd8MgTajrYXmLhhuEf4A9nKqB","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2024-01-04 21:04:31"
"114AC6JKuahgRzyssTT1kyKu5nBMxCxpowt2HTvjB6GPbF9","DOTA","20566876.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"114RFxvy72Qqeor9LJLMsUPJvnurFW2sRf98xCZJQmcww5E","DOTA","4905850.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"114sWFxgF13oHg17CzE9zwB8P2ajjhE68s4twPn2TNEQCPZ","DOTA","1896518.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
"114xohAyRAqdipokUmEPUSny9Bkzyz112DKFyPPG3js3aq7","DOTA","3500508.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"114Xq497g5m9six9x3ZyNnCsjDGMBBFCMAB1X64eoujFypY","DOTA","4723204.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"115gz4wi1kYewnUNJrJRjU3UmoBNyjx8WEDT6T7kA3rg4jd","DOTA","355048.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"115h4rrmkuabuoz2BivViH1MLY5v9GV6JTvQUTZRejW6skq","DOTA","332203.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"115wwKRo5oepqeGJpX59Y8zru84UJBYV7W8PqjjzYsYUMut","DOTA","92.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2024-03-13 00:21:46"
"1163vxMEpCWozDaCjvgovBHBT3PE9BHLDqJtUQz5A2eZdJL","DOTA","4133179.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"116pTj7HYLrxmZsKgDyyCkk1S2b58umjN3iKEkN2cvbLDjX","DOTA","614873.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"116SF6JdjHi45Mn3vPu1H1bpvFBdryY73y4RBhNMcwAazqW","DOTA","5017083.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"117TajZ6J6LqD277evGidSDeTzsEUdwwS7bU5NktgDefosJ","DOTA","4464213.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"1184aJreaABbVHEKgGzfvLiuMkaw8jMp6gAKzDNE8ZPNR3d","DOTA","2552292.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11889yMz2eRDgT6bTRj2gjxma9ukxpaK2VD2q2z8SVwkezC","DOTA","1343928.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
"118Mq9FAdkbKg7WmBhu6FwiENGT5neLWSt5upCNZUudY9LH","DOTA","10593.0000000000000000","0.0000000000000000","2023-12-26 17:37:36","2023-12-26 17:37:36"
"119CC3UCDY6kS5CV8h79DXsPZZduDwmnHJZKBe6Ui64617u","DOTA","535138.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"119iqFknn9Wb6RKzcbgi8fEGdcSAsRSQGy8bJKkykCDDRLg","DOTA","546936.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11ADC43LvSvJ4tKoiryYyfnfRL4kR6GFeFL6UJxq3WBo5AD","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2024-01-29 16:21:29"
"11AeMArhg1SoHCGkVAinEE7HdMCxokzfM9etN1ufPhghbBr","DOTA","2910814.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11aJB75x6tLAyDwXJdYdwBEF44D5FEA67jE5xXU3cmLxUbf","DOTA","943625.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11ApjjbHQQvW61oXz8N7mqQuUzii48K9P9NsT11BDU629Lt","DOTA","97837.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11AvKpahEbezfofnUUdrsc2U8eKu7vBWnAmP85R428q1roz","DOTA","15394828.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2024-01-06 15:14:50"
"11b2UwJvbdMvd5ckoLdCtFhAfhsKN8bcKJDMtCEoeYhKHDy","DOTA","22833281.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"11B9sKn44zaBNf1Bw5341FcySnAkQs9S2XcTsGVeMLajuCa","DOTA","3704750.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11BfqSH9q8xs1CNPcVMMEwvt5ZTr9TJvE8EgY9yZdgjwCNL","DOTA","16736511.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"11BGfAP96HqvNpNWykzikEuciZwLhx4RDaijpSRkduhVLpt","DOTA","41955411.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"11BL36kAqfHwSE8tewnQduKnjiPNtZCxh5QJ6ei5sNtsjo5","DOTA","265659.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11bMFgPDA7LcZM2DteYwsAKRn3U5UeFFHzqW44eXA5KFkMq","DOTA","455760.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2024-01-05 13:59:24"
"11bPFkT1dAxCyiN5Hs83sKHJU4ooJEhMHvEVarmzWaib27","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2024-01-04 15:49:44"
"11BQspPoS4Zq6vEgjwyfeFBhXwcUYYwSZt8NK3ZbL2gmEoP","DOTA","1376762.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
"11bu6G4txiFQMR9nFd42RjwaUiHBkjAD6FRGLEcgiD7tHrH","DOTA","288577.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11bV5A6GfsX1C6tPwsSXacVbuTaAdbkWz2fKbCfhVoCssHK","DOTA","355517.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11c3UmrqbeF2auKYrFsQdMMN78khppDVLk2UWBt1UJty9qq","DOTA","1532634.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
"11c7yhnDkrsM2VfrTiwTAkRDNURnmFuvPW2kSENs7trtUCa","DOTA","7923365.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11ci7tHyLxRJ2CRUVWa8gTeU48pFG2fXmbF6Y6uqsZjkTuc","DOTA","274482.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2023-12-26 17:37:35"
"11DGPhwWRTMzwpVx2DQa1p61TBs45pSrPXVYFvYZxESQcHj","DOTA","3480062.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11DqNLSREd55FdhoQgdoGMnQ5R2ZU5ZyhhrTc2aaXZEaewQ","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2024-01-09 00:52:32"
"11DUHwgRZMmx3hhecUyXU3GBDveEmqVcA5vxsS6RF2onqmk","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2024-01-29 16:20:11"
"11DzRC76RCTuMaZvyQCB8j3vZDZLQTcWYXcmhdttC617bjB","DOTA","3193911.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11e1c3rfMBUDhtaZQQCCw3ZxCwSovjWV3ih1UBn4JRGXhbm","DOTA","3034786.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11e22MhZy6DdT1qeaHkCQ4waA7bBZNdTWkqWEqxkSkGER43","DOTA","2445582.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11eFaQPFzKarFHcyJwxLg6j2KEuPSFtHBHC3R41qjCNqYnW","DOTA","17822003.0000000000000000","0.0000000000000000","2023-12-26 17:37:30","2023-12-26 17:37:30"
"11eyeyjDt5bCGzeVvTPYUUNT7jNsZFvCbAw44p21fqrXKyQ","DOTA","3231054.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11F4E8tSFULDGgqGtTaKGEbTvnD8sbCKjNqoLfr24Qvdp2U","DOTA","6258811.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11F7RwmuL7XqrCGweMksjF6J5BYhzpEsfqzNVRNtoXoHGdf","DOTA","5566038.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11FPTeALjZm3zLTYCxPa7KXsoMYfsPPTwtdoaht6zwZeuC1","DOTA","0.0000000000000000","0.0000000000000000","2023-12-26 17:37:35","2024-01-31 13:43:13"
"11fwESDb9TLTWHUD86sC9L64H3BTnELjQbqFMfp6mX6WXxG","DOTA","3309457.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11g7JMbDC2HGaNdpKTpuYznx54mmRUvXcQtd46LsMBC9MX4","DOTA","457570.0000000000000000","0.0000000000000000","2023-12-26 17:37:34","2023-12-26 17:37:34"
"11gFB6E5oQVjqXPfhxU8kQYygnKY4sbU6eEYnd3wwLdN12K","DOTA","4455838.0000000000000000","0.0000000000000000","2023-12-26 17:37:31","2023-12-26 17:37:31"
"11ggRfQ4sudBvWKXMxk5h1d5QWnaHBPDCJqRK95otCKaUo1","DOTA","2721645.0000000000000000","0.0000000000000000","2023-12-26 17:37:32","2023-12-26 17:37:32"
"11gNicHp9UnHB7THMyikLxgwz9MD8D4yMVSFq6KB1C5d7FV","DOTA","2011348.0000000000000000","0.0000000000000000","2023-12-26 17:37:33","2023-12-26 17:37:33"
